Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-NOVEMBER-2022,RET,NHS ENGLAND NORTH WEST ,THE WALTON CENTRE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151
MSitAE-NOVEMBER-2022,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,7815,0,10902,269,0,185,3550,0,53,69,0,0,538,832,2467,0,0,1677
MSitAE-NOVEMBER-2022,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0,0,1059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2022,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2022,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,8869,0,0,467,0,0,0,0,0,0,0,0,1207,0,1966,0,0,169
MSitAE-NOVEMBER-2022,C82009,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH MED.CTR,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2022,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6324,0,1136,81,0,0,2441,0,0,18,0,0,429,333,1682,0,0,457
MSitAE-NOVEMBER-2022,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,12952,0,0,0,0,0,4881,0,0,0,0,0,867,536,4211,0,0,584
MSitAE-NOVEMBER-2022,RN3,NHS ENGLAND SOUTH WEST ,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5393,0,4847,0,0,372,2515,0,333,0,0,5,406,98,2021,0,0,1560
MSitAE-NOVEMBER-2022,Y02532,NHS ENGLAND NORTH WEST ,MIRIAM MINOR EMERGENCY,0,0,1872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2022,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0,0,2017,0,0,0,0,0,159,0,0,0,159,0,0,0,0,0
MSitAE-NOVEMBER-2022,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,26684,3720,9736,1578,150,593,17686,91,951,1018,9,98,3562,449,6028,215,153,343
MSitAE-NOVEMBER-2022,RBL,NHS ENGLAND NORTH WEST ,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7993,0,2882,136,0,196,3913,0,77,45,0,8,674,182,2069,0,0,1582
MSitAE-NOVEMBER-2022,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,7638,0,3057,3,0,1,3690,0,257,3,0,0,323,395,2076,0,183,579
MSitAE-NOVEMBER-2022,RBN,NHS ENGLAND NORTH WEST ,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,9811,0,4693,130,0,0,5317,0,397,30,0,0,351,1,4719,0,0,460
MSitAE-NOVEMBER-2022,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,3091,0,5082,64,0,207,1863,0,1329,35,0,63,822,48,1689,0,996,563
MSitAE-NOVEMBER-2022,RNU,NHS ENGLAND SOUTH EAST ,OXFORD HEALTH NHS FOUNDATION TRUST,0,0,3702,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2022,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,14455,1026,11279,1036,0,0,6696,117,700,186,0,0,1770,109,3058,0,0,424
MSitAE-NOVEMBER-2022,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,9320,0,1921,34,0,6,5075,0,616,18,0,0,589,354,2005,0,94,855
MSitAE-NOVEMBER-2022,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE HOSPITALS NHS TRUST,17594,0,6188,120,0,70,0,0,0,0,0,0,2112,15,3599,0,150,1030
MSitAE-NOVEMBER-2022,RYF,NHS ENGLAND SOUTH WEST ,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,1875,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2022,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,16325,1778,218,437,0,0,0,0,0,0,0,0,893,407,3932,0,0,3307
MSitAE-NOVEMBER-2022,RH5,NHS ENGLAND SOUTH WEST ,SOMERSET NHS FOUNDATION TRUST,6530,0,7928,0,0,2,3005,0,189,0,0,0,485,33,1779,0,0,1310
MSitAE-NOVEMBER-2022,RM3,NHS ENGLAND NORTH WEST ,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,25234,0,6933,0,0,0,12760,0,483,0,0,0,1772,763,6302,0,416,1428
MSitAE-NOVEMBER-2022,NNJ,NHS ENGLAND MIDLANDS ,DHU HEALTH CARE C.I.C,0,0,2005,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2022,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,3860,0,0,327,0,2556,1704,0,0,80,0,4,163,18,1202,0,0,464
MSitAE-NOVEMBER-2022,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,11952,1738,7368,13,0,62,5856,94,372,3,0,0,1083,4,3464,97,73,1594
MSitAE-DECEMBER-2022,AXG,NHS ENGLAND SOUTH WEST ,WILTSHIRE HEALTH & CARE,0,0,1804,0,0,45,0,0,36,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,NDJ,NHS ENGLAND SOUTH EAST ,FIRST COMMUNITY HEALTH AND CARE CIC,0,0,1903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,NR3,NHS ENGLAND MIDLANDS ,NOTTINGHAM CITYCARE PARTNERSHIP,0,0,5444,0,0,286,0,0,1568,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,5880,0,0,135,0,0,3300,0,0,52,0,0,90,346,1591,0,0,523
MSitAE-DECEMBER-2022,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE ,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,15501,0,0,0,0,0,6148,0,0,0,0,0,1419,12,3391,0,0,944
MSitAE-DECEMBER-2022,8J094,NHS ENGLAND MIDLANDS ,BADGER LTD,0,0,0,0,0,2274,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,AAH,NHS ENGLAND SOUTH WEST ,TETBURY HOSPITAL TRUST LTD,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,C82038,NHS ENGLAND MIDLANDS ,LATHAM HOUSE MEDICAL PRACTICE,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0,0,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,L83087,NHS ENGLAND SOUTH WEST ,OKEHAMPTON MEDICAL CENTRE,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,NL7,NHS ENGLAND MIDLANDS ,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0,0,6292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,NQT51,NHS ENGLAND SOUTH EAST ,STATION PLAZA HEALTH CENTRE,0,0,1823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,NQTE4,NHS ENGLAND MIDLANDS ,SUMMERFIELD URGENT CARE CENTRE,0,0,4353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,10318,0,0,0,0,0,6227,0,0,0,0,0,979,631,3101,0,0,2303
MSitAE-DECEMBER-2022,RY8,NHS ENGLAND MIDLANDS ,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,8050,0,0,2474,0,0,15,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,Y02615,NHS ENGLAND MIDLANDS ,SOUTH BIRMINGHAM GP WALK IN CENTRE,0,0,8870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,2425,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,C83023,NHS ENGLAND MIDLANDS ,SLEAFORD MEDICAL GROUP,0,0,833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
MSitAE-DECEMBER-2022,NQT10,NHS ENGLAND SOUTH EAST ,ASSURA READING LLP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,NQT5F,NHS ENGLAND NORTH WEST ,SKELMERSDALE WALK IN CENTRE,0,0,2358,0,0,0,0,0,278,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,NQT5H,NHS ENGLAND SOUTH WEST ,PAULTON MEMORIAL HOSPITAL,0,0,685,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,NTV0B,NHS ENGLAND SOUTH EAST ,ASHFORD WALK-IN-CENTRE,0,0,3256,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,NTV0W,NHS ENGLAND SOUTH EAST ,WOKING WALK IN CENTRE,0,0,3930,0,0,0,0,0,558,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,RJ8,NHS ENGLAND SOUTH WEST ,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,72
MSitAE-DECEMBER-2022,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HUMBER TEACHING NHS FOUNDATION TRUST,0,0,913,0,0,46,0,0,3,0,0,1,0,0,0,0,0,0
MSitAE-DECEMBER-2022,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,21193,1464,0,0,0,0,11780,39,0,0,0,0,1580,1299,5145,4,0,3171
MSitAE-DECEMBER-2022,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119
MSitAE-DECEMBER-2022,Y02676,NHS ENGLAND SOUTH EAST ,BRIGHTON STATION HEALTH CENTRE,0,0,1793,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,Y03571,NHS ENGLAND MIDLANDS ,CORBY URGENT CARE CENTRE,0,0,9666,0,0,596,0,0,513,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3731,0,0,278,0,0,571,0,0,46,0,0,0,0,0,0
MSitAE-DECEMBER-2022,AJN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,WORKINGTON HEALTH LIMITED,0,0,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0,0,3868,0,0,0,0,0,992,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0,0,2782,0,0,0,0,0,440,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,NTPAD,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,0,0,6382,0,0,89,0,0,558,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,5833,0,3180,249,0,0,4142,0,155,166,0,0,534,264,1744,0,0,1133
MSitAE-DECEMBER-2022,RQ3,NHS ENGLAND MIDLANDS ,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,7278,0,0,0,0,0,3212,0,0,0,0,0,0,0,839,0,0,204
MSitAE-DECEMBER-2022,RW1,NHS ENGLAND SOUTH EAST ,SOUTHERN HEALTH NHS FOUNDATION TRUST,0,0,3094,0,0,0,0,0,313,0,0,0,0,0,0,0,2,195
MSitAE-DECEMBER-2022,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,4911,0,0,0,0,0,367,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,Y00751,NHS ENGLAND SOUTH EAST ,EAST BERKS PRIMARY CARE OOH(WAM),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,NNF76,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE WILBERFORCE HEALTH CENTRE,0,0,3537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0,0,1434,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,RAT,NHS ENGLAND LONDON,NORTH EAST LONDON NHS FOUNDATION TRUST,0,0,2094,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,12426,1163,0,335,0,0,5966,21,0,148,0,0,944,6,3610,12,0,1331
MSitAE-DECEMBER-2022,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,6989,0,3349,23,0,16,3174,0,52,11,0,0,615,538,1778,0,0,721
MSitAE-DECEMBER-2022,RY4,NHS ENGLAND EAST OF ENGLAND ,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,871,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,AQN04,NHS ENGLAND SOUTH EAST ,PHL LYMINGTON UTC,0,0,2638,0,0,62,0,0,153,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LOCAL CARE DIRECT,0,0,2641,0,0,309,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0,0,1804,0,0,0,0,0,82,0,0,0,82,0,0,0,0,0
MSitAE-DECEMBER-2022,NTP11,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0,0,5919,0,0,0,0,0,570,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,RBQ,NHS ENGLAND NORTH WEST ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180
MSitAE-DECEMBER-2022,RDY,NHS ENGLAND SOUTH WEST ,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,RWX,NHS ENGLAND SOUTH EAST ,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0,0,1117,0,0,0,0,0,5,0,0,0,0,0,0,0,59,0
MSitAE-DECEMBER-2022,Y04538,NHS ENGLAND SOUTH EAST ,BRACKNELL URGENT CARE CENTRE WIC,0,0,2518,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,NLX,NHS ENGLAND SOUTH WEST ,SIRONA CARE & HEALTH,0,0,6742,0,0,157,0,0,309,0,0,33,0,0,0,0,0,0
MSitAE-DECEMBER-2022,NNJ07,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0,0,5743,0,0,465,0,0,1503,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,278,0,0,1466,0,0,0,0,0,3,0,0,0,0,0,0
MSitAE-DECEMBER-2022,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0,0,145,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0,0,53,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0,0,860,0,0,2797,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0,0,40,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,13390,0,0,299,0,0,0,0,0,0,0,0,1199,332,3854,8,0,2110
MSitAE-DECEMBER-2022,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,11338,0,1535,0,0,0,4137,0,2,0,0,0,997,105,2803,0,72,1740
MSitAE-DECEMBER-2022,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",12267,1993,14060,0,0,0,8761,341,3914,0,0,0,1094,805,4360,0,0,474
MSitAE-DECEMBER-2022,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,13386,361,8934,792,0,523,8572,0,1588,448,0,55,804,1289,5280,0,0,2757
MSitAE-DECEMBER-2022,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,15731,0,9638,56,0,1039,9517,0,2420,28,0,351,1467,1209,3689,0,0,563
MSitAE-DECEMBER-2022,RL1,NHS ENGLAND MIDLANDS ,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
MSitAE-DECEMBER-2022,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,9287,0,7185,129,0,1640,4286,0,924,30,0,0,723,67,3520,0,0,1433
MSitAE-DECEMBER-2022,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,4559,0,0,0,0,0,19,0,0,0,0,0,0,0,10,0,186
MSitAE-DECEMBER-2022,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",8551,0,5077,0,0,0,4740,0,137,0,0,0,1236,259,2248,0,0,517
MSitAE-DECEMBER-2022,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,8472,0,11716,281,0,188,4125,0,147,70,0,0,465,1117,2610,0,0,1742
MSitAE-DECEMBER-2022,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,10150,1158,3246,0,0,0,5190,0,287,0,0,0,381,462,3444,760,0,861
MSitAE-DECEMBER-2022,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,9506,0,0,0,0,0,1120,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,RYY,NHS ENGLAND SOUTH EAST ,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,8766,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,Y02532,NHS ENGLAND NORTH WEST ,MIRIAM MINOR EMERGENCY,0,0,2249,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,C82009,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH MED.CTR,0,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,NV693,NHS ENGLAND NORTH WEST ,ROSSENDALE MIU & OOH,0,0,755,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,12884,1182,6457,719,0,1079,7126,20,782,388,0,165,1503,75,4513,19,0,1138
MSitAE-DECEMBER-2022,RA4,NHS ENGLAND SOUTH WEST ,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,6170,0,0,0,0,0,2251,0,0,0,0,0,154,0,1780,0,0,334
MSitAE-DECEMBER-2022,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
MSitAE-DECEMBER-2022,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,6437,0,7010,0,0,634,4217,0,1456,0,0,110,803,110,1636,0,0,398
MSitAE-DECEMBER-2022,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,8076,0,3157,0,0,0,4628,0,382,0,0,0,309,626,1937,0,203,563
MSitAE-DECEMBER-2022,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,8345,0,5256,300,0,0,3782,0,341,75,0,0,1175,259,3035,0,0,865
MSitAE-DECEMBER-2022,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,6357,0,554,347,0,26,1497,0,0,92,0,0,1,0,1057,0,0,194
MSitAE-DECEMBER-2022,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,20666,0,0,1797,0,0,0,0,0,0,0,0,2297,0,5565,0,0,1314
MSitAE-DECEMBER-2022,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,13719,0,4518,15,0,108,8271,0,1121,1,0,6,664,710,3168,0,115,1464
MSitAE-DECEMBER-2022,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,6977,0,879,83,0,0,0,0,0,0,0,0,519,606,1904,0,0,710
MSitAE-DECEMBER-2022,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10519,0,5998,81,0,34,0,0,0,0,0,0,667,604,2706,0,24,464
MSitAE-DECEMBER-2022,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4338,0,0,28,0,8,2319,0,0,0,0,0,197,605,1005,0,0,152
MSitAE-DECEMBER-2022,RJR,NHS ENGLAND NORTH WEST ,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,6853,0,378,0,0,0,3648,0,7,0,0,0,430,824,1634,0,0,1035
MSitAE-DECEMBER-2022,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,9251,0,2224,46,0,0,4403,0,21,12,0,0,800,648,2383,0,0,770
MSitAE-DECEMBER-2022,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,9446,0,0,472,0,0,0,0,0,0,0,0,1488,0,2222,0,0,130
MSitAE-DECEMBER-2022,RPC,NHS ENGLAND SOUTH EAST ,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,1326,0,0,0,0,0,7,0,0,0,0,0,0,0,4,450
MSitAE-DECEMBER-2022,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,11180,0,0,26,0,0,3127,0,0,0,0,0,467,50,1749,0,0,171
MSitAE-DECEMBER-2022,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,16098,0,15113,113,0,66,10896,0,2880,53,0,11,1187,872,3987,0,182,2137
MSitAE-DECEMBER-2022,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,8973,0,1989,0,0,0,4494,0,467,0,0,0,840,574,3046,0,0,672
MSitAE-DECEMBER-2022,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,19439,0,2138,0,0,0,5026,0,38,0,0,0,1204,114,4718,0,0,1043
MSitAE-DECEMBER-2022,RY2,NHS ENGLAND NORTH WEST ,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0,0,3980,0,0,176,0,0,714,0,0,20,0,0,0,0,0,0
MSitAE-DECEMBER-2022,RY9,NHS ENGLAND LONDON,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,0,0,6134,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,C82010,NHS ENGLAND MIDLANDS ,OAKHAM MEDICAL PRACTICE,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-DECEMBER-2022,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,30801,0,2491,595,0,73,14009,0,435,224,0,14,3329,16,8305,0,280,1133
MSitAE-DECEMBER-2022,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,7420,0,0,0,0,0,2988,0,0,0,0,0,0,0,1273,0,0,234
